lr-AdamW/pg1,lr-AdamW/pg2,lr-AdamW/pg3,step,CD_Loss,MSE_Bias_Loss,MSE_Var_Loss,epoch
,,,2999,-157.80838012695312,0.21393126249313354,0.5962704420089722,6
0.0005,0.0005,0.0005,3004,,,,
,,,3004,-155.70408630371094,0.2110806703567505,0.5826973915100098,6
0.0005,0.0005,0.0005,3009,,,,
,,,3009,-192.48272705078125,0.19919322431087494,0.5733276605606079,6
0.0005,0.0005,0.0005,3014,,,,
,,,3014,-150.8249053955078,0.2118266522884369,0.5868803858757019,7
0.0005,0.0005,0.0005,3019,,,,
,,,3019,-172.8345947265625,0.21402570605278015,0.5904628038406372,7
0.0005,0.0005,0.0005,3024,,,,
,,,3024,-149.5699005126953,0.21104967594146729,0.5948885679244995,7
0.0005,0.0005,0.0005,3029,,,,
,,,3029,-93.70813751220703,0.21806496381759644,0.6095210313796997,7
0.0005,0.0005,0.0005,3034,,,,
,,,3034,-137.9492645263672,0.21263480186462402,0.5828953385353088,7
0.0005,0.0005,0.0005,3039,,,,
,,,3039,-113.93324279785156,0.2152097225189209,0.5921829342842102,7
0.0005,0.0005,0.0005,3044,,,,
,,,3044,-192.30718994140625,0.21361321210861206,0.5974726676940918,7
0.0005,0.0005,0.0005,3049,,,,
,,,3049,-149.74530029296875,0.20707428455352783,0.5803150534629822,7
0.0005,0.0005,0.0005,3054,,,,
,,,3054,-111.96013641357422,0.2225009948015213,0.6130617260932922,7
0.0005,0.0005,0.0005,3059,,,,
,,,3059,-149.08013916015625,0.21263378858566284,0.5853419303894043,7
0.0005,0.0005,0.0005,3064,,,,
,,,3064,-172.0946807861328,0.2136393040418625,0.592250645160675,7
0.0005,0.0005,0.0005,3069,,,,
,,,3069,-120.8414306640625,0.21721524000167847,0.5945563912391663,7
0.0005,0.0005,0.0005,3074,,,,
,,,3074,-147.10833740234375,0.2173721194267273,0.5944004654884338,7
0.0005,0.0005,0.0005,3079,,,,
,,,3079,-149.13418579101562,0.20464259386062622,0.592337965965271,7
0.0005,0.0005,0.0005,3084,,,,
,,,3084,-115.1584243774414,0.21794480085372925,0.5919577479362488,7
0.0005,0.0005,0.0005,3089,,,,
,,,3089,-159.24588012695312,0.21549922227859497,0.5915144085884094,7
0.0005,0.0005,0.0005,3094,,,,
,,,3094,-137.39019775390625,0.22397029399871826,0.6010293960571289,7
0.0005,0.0005,0.0005,3099,,,,
,,,3099,-129.8046875,0.2173357754945755,0.5949910879135132,7
0.0005,0.0005,0.0005,3104,,,,
,,,3104,-147.1590576171875,0.2178492695093155,0.5890880227088928,7
0.0005,0.0005,0.0005,3109,,,,
,,,3109,-162.86509704589844,0.22480902075767517,0.6015377640724182,7
0.0005,0.0005,0.0005,3114,,,,
,,,3114,-92.3660659790039,0.2259231060743332,0.6003677248954773,7
0.0005,0.0005,0.0005,3119,,,,
,,,3119,-136.49664306640625,0.22759562730789185,0.6096447110176086,7
0.0005,0.0005,0.0005,3124,,,,
,,,3124,-160.49899291992188,0.21062882244586945,0.5870300531387329,7
0.0005,0.0005,0.0005,3129,,,,
,,,3129,-130.54473876953125,0.2213078737258911,0.600928008556366,7
0.0005,0.0005,0.0005,3134,,,,
,,,3134,-167.70777893066406,0.20696339011192322,0.5813987255096436,7
0.0005,0.0005,0.0005,3139,,,,
,,,3139,-151.47268676757812,0.22061792016029358,0.5953108072280884,7
0.0005,0.0005,0.0005,3144,,,,
,,,3144,-179.73902893066406,0.2239723801612854,0.6007328629493713,7
0.0005,0.0005,0.0005,3149,,,,
,,,3149,-136.9595184326172,0.21492360532283783,0.5822439789772034,7
0.0005,0.0005,0.0005,3154,,,,
,,,3154,-108.8125,0.22580783069133759,0.6017664670944214,7
0.0005,0.0005,0.0005,3159,,,,
,,,3159,-153.18405151367188,0.2137887328863144,0.5849999189376831,7
0.0005,0.0005,0.0005,3164,,,,
,,,3164,-173.1941680908203,0.21854525804519653,0.6025002002716064,7
0.0005,0.0005,0.0005,3169,,,,
,,,3169,-147.73846435546875,0.2200903743505478,0.5988528728485107,7
0.0005,0.0005,0.0005,3174,,,,
,,,3174,-142.51686096191406,0.21060733497142792,0.5850818157196045,7
0.0005,0.0005,0.0005,3179,,,,
,,,3179,-131.87741088867188,0.2188931703567505,0.59516441822052,7
0.0005,0.0005,0.0005,3184,,,,
,,,3184,-129.31549072265625,0.21882283687591553,0.6000410914421082,7
0.0005,0.0005,0.0005,3189,,,,
,,,3189,-139.32687377929688,0.21164265275001526,0.5779896378517151,7
0.0005,0.0005,0.0005,3194,,,,
,,,3194,-130.34115600585938,0.2257412075996399,0.6112720370292664,7
0.0005,0.0005,0.0005,3199,,,,
,,,3199,-147.6534881591797,0.21901054680347443,0.5938824415206909,7
0.0005,0.0005,0.0005,3204,,,,
,,,3204,-90.97228240966797,0.2199571132659912,0.5928152203559875,7
0.0005,0.0005,0.0005,3209,,,,
,,,3209,-161.38973999023438,0.21349093317985535,0.5820938944816589,7
0.0005,0.0005,0.0005,3214,,,,
,,,3214,-175.17825317382812,0.2110918015241623,0.5793976187705994,7
0.0005,0.0005,0.0005,3219,,,,
,,,3219,-167.78897094726562,0.21035398542881012,0.5894651412963867,7
0.0005,0.0005,0.0005,3224,,,,
,,,3224,-156.20510864257812,0.2156490832567215,0.5887966752052307,7
0.0005,0.0005,0.0005,3229,,,,
,,,3229,-155.74160766601562,0.2107497602701187,0.5880363583564758,7
0.0005,0.0005,0.0005,3234,,,,
,,,3234,-139.91897583007812,0.2123613953590393,0.5846240520477295,7
0.0005,0.0005,0.0005,3239,,,,
,,,3239,-165.8533172607422,0.2081698775291443,0.5750775337219238,7
0.0005,0.0005,0.0005,3244,,,,
,,,3244,-90.2659683227539,0.22958458960056305,0.5969488024711609,7
0.0005,0.0005,0.0005,3249,,,,
,,,3249,-165.61923217773438,0.21686631441116333,0.591789186000824,7
0.0005,0.0005,0.0005,3254,,,,
,,,3254,-157.3843994140625,0.2226986438035965,0.6006672978401184,7
0.0005,0.0005,0.0005,3259,,,,
,,,3259,-159.01422119140625,0.21159730851650238,0.599777102470398,7
0.0005,0.0005,0.0005,3264,,,,
,,,3264,-178.48338317871094,0.20207104086875916,0.5831961631774902,7
0.0005,0.0005,0.0005,3269,,,,
,,,3269,-113.00245666503906,0.21468192338943481,0.5994482636451721,7
0.0005,0.0005,0.0005,3274,,,,
,,,3274,-158.36935424804688,0.21626919507980347,0.5935002565383911,7
0.0005,0.0005,0.0005,3279,,,,
,,,3279,-63.81462860107422,0.20917998254299164,0.584847092628479,7
0.0005,0.0005,0.0005,3284,,,,
,,,3284,-167.8922119140625,0.20959025621414185,0.585710883140564,7
0.0005,0.0005,0.0005,3289,,,,
,,,3289,-177.02691650390625,0.20751908421516418,0.5862928032875061,7
0.0005,0.0005,0.0005,3294,,,,
,,,3294,-161.47193908691406,0.2098485827445984,0.5878112316131592,7
0.0005,0.0005,0.0005,3299,,,,
,,,3299,-120.6561050415039,0.21293437480926514,0.5943690538406372,7
0.0005,0.0005,0.0005,3304,,,,
,,,3304,-126.9788818359375,0.22501537203788757,0.5962103009223938,7
0.0005,0.0005,0.0005,3309,,,,
,,,3309,-172.43118286132812,0.21501095592975616,0.5852838754653931,7
0.0005,0.0005,0.0005,3314,,,,
,,,3314,-169.18370056152344,0.2099088579416275,0.5812054872512817,7
0.0005,0.0005,0.0005,3319,,,,
,,,3319,-133.92990112304688,0.2130720019340515,0.5992212295532227,7
0.0005,0.0005,0.0005,3324,,,,
,,,3324,-157.54489135742188,0.2151511013507843,0.5968931317329407,7
0.0005,0.0005,0.0005,3329,,,,
,,,3329,-168.4254150390625,0.21102578938007355,0.5765473246574402,7
0.0005,0.0005,0.0005,3334,,,,
,,,3334,-159.2791748046875,0.22139671444892883,0.5984706282615662,7
0.0005,0.0005,0.0005,3339,,,,
,,,3339,-150.18136596679688,0.22376418113708496,0.5967336893081665,7
0.0005,0.0005,0.0005,3344,,,,
,,,3344,-153.4783172607422,0.21409285068511963,0.5823012590408325,7
0.0005,0.0005,0.0005,3349,,,,
,,,3349,-188.4842529296875,0.20348598062992096,0.5825932621955872,7
0.0005,0.0005,0.0005,3354,,,,
,,,3354,-180.11520385742188,0.21451766788959503,0.591993510723114,7
0.0005,0.0005,0.0005,3359,,,,
,,,3359,-175.77891540527344,0.2173689603805542,0.5977051854133606,7
0.0005,0.0005,0.0005,3364,,,,
,,,3364,-163.28173828125,0.2277018278837204,0.6066259741783142,7
0.0005,0.0005,0.0005,3369,,,,
,,,3369,-165.8546905517578,0.21091195940971375,0.5889103412628174,7
0.0005,0.0005,0.0005,3374,,,,
,,,3374,-130.9716033935547,0.20868134498596191,0.5982056260108948,7
0.0005,0.0005,0.0005,3379,,,,
,,,3379,-173.54571533203125,0.21350446343421936,0.5864861011505127,7
0.0005,0.0005,0.0005,3384,,,,
,,,3384,-138.98960876464844,0.21867823600769043,0.5984899401664734,7
0.0005,0.0005,0.0005,3389,,,,
,,,3389,-119.83280944824219,0.2200048267841339,0.6067981123924255,7
0.0005,0.0005,0.0005,3394,,,,
,,,3394,-78.84622192382812,0.21892598271369934,0.5972808003425598,7
0.0005,0.0005,0.0005,3399,,,,
,,,3399,-157.67515563964844,0.21432335674762726,0.5906909704208374,7
0.0005,0.0005,0.0005,3404,,,,
,,,3404,-103.53845977783203,0.20675772428512573,0.5791658163070679,7
0.0005,0.0005,0.0005,3409,,,,
,,,3409,-162.84849548339844,0.20577290654182434,0.5861313343048096,7
0.0005,0.0005,0.0005,3414,,,,
,,,3414,-80.24662017822266,0.21984240412712097,0.5918218493461609,7
0.0005,0.0005,0.0005,3419,,,,
,,,3419,-128.37783813476562,0.21621330082416534,0.5851291418075562,7
0.0005,0.0005,0.0005,3424,,,,
,,,3424,-50.0897102355957,0.2190689593553543,0.5998948812484741,7
0.0005,0.0005,0.0005,3429,,,,
,,,3429,-96.49119567871094,0.2192118763923645,0.5969545841217041,7
0.0005,0.0005,0.0005,3434,,,,
,,,3434,-138.4676513671875,0.20666095614433289,0.5767021775245667,7
0.0005,0.0005,0.0005,3439,,,,
,,,3439,-151.91831970214844,0.218796506524086,0.5868822336196899,7
0.0005,0.0005,0.0005,3444,,,,
,,,3444,-121.98851776123047,0.22032596170902252,0.5877217054367065,8
0.0005,0.0005,0.0005,3449,,,,
,,,3449,-166.75466918945312,0.21563845872879028,0.5940086841583252,8
0.0005,0.0005,0.0005,3454,,,,
,,,3454,-152.56004333496094,0.21670423448085785,0.5990512371063232,8
0.0005,0.0005,0.0005,3459,,,,
,,,3459,-139.94146728515625,0.2180069088935852,0.5891706347465515,8
0.0005,0.0005,0.0005,3464,,,,
,,,3464,-141.68716430664062,0.22493909299373627,0.5990428328514099,8
0.0005,0.0005,0.0005,3469,,,,
,,,3469,-180.07061767578125,0.21635356545448303,0.5945653915405273,8
0.0005,0.0005,0.0005,3474,,,,
,,,3474,-108.05364227294922,0.22928693890571594,0.6048933267593384,8
0.0005,0.0005,0.0005,3479,,,,
,,,3479,-78.95013427734375,0.21529673039913177,0.590273916721344,8
0.0005,0.0005,0.0005,3484,,,,
,,,3484,-166.5013885498047,0.21389447152614594,0.5833402872085571,8
0.0005,0.0005,0.0005,3489,,,,
,,,3489,-156.57498168945312,0.21182377636432648,0.5932797193527222,8
0.0005,0.0005,0.0005,3494,,,,
,,,3494,-170.24456787109375,0.2139115035533905,0.5884255170822144,8
0.0005,0.0005,0.0005,3499,,,,
,,,3499,-163.11123657226562,0.21317686140537262,0.5839595198631287,8
0.0005,0.0005,0.0005,3504,,,,
,,,3504,-176.4977264404297,0.2155541032552719,0.5902318358421326,8
0.0005,0.0005,0.0005,3509,,,,
,,,3509,-89.23702239990234,0.22022534906864166,0.5891355276107788,8
0.0005,0.0005,0.0005,3514,,,,
,,,3514,-148.3786163330078,0.20901818573474884,0.5855929255485535,8
0.0005,0.0005,0.0005,3519,,,,
,,,3519,-106.52216339111328,0.2289561778306961,0.6038024425506592,8
0.0005,0.0005,0.0005,3524,,,,
,,,3524,-163.40037536621094,0.22044166922569275,0.6026551127433777,8
0.0005,0.0005,0.0005,3529,,,,
,,,3529,-83.1197509765625,0.21512071788311005,0.5886925458908081,8
0.0005,0.0005,0.0005,3534,,,,
,,,3534,-164.15391540527344,0.2120019942522049,0.5835483074188232,8
0.0005,0.0005,0.0005,3539,,,,
,,,3539,-112.525634765625,0.23173771798610687,0.6002642512321472,8
0.0005,0.0005,0.0005,3544,,,,
,,,3544,-177.83180236816406,0.21339720487594604,0.591654896736145,8
0.0005,0.0005,0.0005,3549,,,,
,,,3549,-150.02479553222656,0.2180786281824112,0.589213490486145,8
0.0005,0.0005,0.0005,3554,,,,
,,,3554,-148.84466552734375,0.22477765381336212,0.6085932850837708,8
0.0005,0.0005,0.0005,3559,,,,
,,,3559,-169.64166259765625,0.20785950124263763,0.5821306109428406,8
0.0005,0.0005,0.0005,3564,,,,
,,,3564,-58.2797737121582,0.21441999077796936,0.5882024765014648,8
0.0005,0.0005,0.0005,3569,,,,
,,,3569,-167.76425170898438,0.2171986997127533,0.5974465608596802,8
0.0005,0.0005,0.0005,3574,,,,
,,,3574,-132.6307373046875,0.2180914580821991,0.5918055176734924,8
0.0005,0.0005,0.0005,3579,,,,
,,,3579,-181.29005432128906,0.20863626897335052,0.5827658772468567,8
0.0005,0.0005,0.0005,3584,,,,
,,,3584,-121.5621109008789,0.2236582338809967,0.6097286939620972,8
0.0005,0.0005,0.0005,3589,,,,
,,,3589,-115.02522277832031,0.21157409250736237,0.5870941877365112,8
0.0005,0.0005,0.0005,3594,,,,
,,,3594,-171.87901306152344,0.2122408151626587,0.5927711129188538,8
0.0005,0.0005,0.0005,3599,,,,
,,,3599,-153.6195068359375,0.21362315118312836,0.5932974815368652,8
0.0005,0.0005,0.0005,3604,,,,
,,,3604,-95.08007049560547,0.22425195574760437,0.6010861992835999,8
0.0005,0.0005,0.0005,3609,,,,
,,,3609,-147.43368530273438,0.2037099301815033,0.578599750995636,8
0.0005,0.0005,0.0005,3614,,,,
,,,3614,-141.1959686279297,0.21939697861671448,0.597212016582489,8
0.0005,0.0005,0.0005,3619,,,,
,,,3619,-186.6400604248047,0.20735310018062592,0.5952671766281128,8
0.0005,0.0005,0.0005,3624,,,,
,,,3624,-100.23077392578125,0.22587357461452484,0.6097285747528076,8
0.0005,0.0005,0.0005,3629,,,,
,,,3629,-146.4950408935547,0.21688728034496307,0.5959407091140747,8
0.0005,0.0005,0.0005,3634,,,,
,,,3634,-103.37837982177734,0.22006607055664062,0.6040817499160767,8
0.0005,0.0005,0.0005,3639,,,,
,,,3639,-168.9453125,0.22622056305408478,0.6090937852859497,8
0.0005,0.0005,0.0005,3644,,,,
,,,3644,-119.65071105957031,0.2086961269378662,0.5827698707580566,8
0.0005,0.0005,0.0005,3649,,,,
,,,3649,-157.85060119628906,0.22223612666130066,0.5993189811706543,8
0.0005,0.0005,0.0005,3654,,,,
,,,3654,-78.6640396118164,0.22747203707695007,0.598984956741333,8
0.0005,0.0005,0.0005,3659,,,,
,,,3659,-158.554931640625,0.22186291217803955,0.5934869647026062,8
0.0005,0.0005,0.0005,3664,,,,
,,,3664,-163.28504943847656,0.21206355094909668,0.5830303430557251,8
0.0005,0.0005,0.0005,3669,,,,
,,,3669,-177.0514678955078,0.22085051238536835,0.5917466282844543,8
0.0005,0.0005,0.0005,3674,,,,
,,,3674,-126.9184799194336,0.21757163107395172,0.5983805656433105,8
0.0005,0.0005,0.0005,3679,,,,
,,,3679,-100.87557220458984,0.22459931671619415,0.6057038903236389,8
0.0005,0.0005,0.0005,3684,,,,
,,,3684,-132.96160888671875,0.2219155728816986,0.59646075963974,8
0.0005,0.0005,0.0005,3689,,,,
,,,3689,-173.438232421875,0.20319662988185883,0.5827460289001465,8
0.0005,0.0005,0.0005,3694,,,,
,,,3694,-173.4906005859375,0.20898449420928955,0.5866712927818298,8
0.0005,0.0005,0.0005,3699,,,,
,,,3699,-168.8366241455078,0.21094530820846558,0.5946633219718933,8
0.0005,0.0005,0.0005,3704,,,,
,,,3704,-161.97320556640625,0.21000373363494873,0.589210033416748,8
0.0005,0.0005,0.0005,3709,,,,
,,,3709,-161.8981170654297,0.2187579870223999,0.6028776168823242,8
0.0005,0.0005,0.0005,3714,,,,
,,,3714,-111.13780212402344,0.21496793627738953,0.588456928730011,8
0.0005,0.0005,0.0005,3719,,,,
,,,3719,-158.56214904785156,0.20875467360019684,0.5798729062080383,8
0.0005,0.0005,0.0005,3724,,,,
,,,3724,-134.05767822265625,0.21432502567768097,0.5995833873748779,8
0.0005,0.0005,0.0005,3729,,,,
,,,3729,-171.6112518310547,0.21586164832115173,0.6021603941917419,8
0.0005,0.0005,0.0005,3734,,,,
,,,3734,-130.84422302246094,0.20973847806453705,0.5879755616188049,8
0.0005,0.0005,0.0005,3739,,,,
,,,3739,-134.63949584960938,0.21952274441719055,0.5938273668289185,8
0.0005,0.0005,0.0005,3744,,,,
,,,3744,-181.14752197265625,0.22180187702178955,0.6046175956726074,8
0.0005,0.0005,0.0005,3749,,,,
,,,3749,-195.53253173828125,0.2148485779762268,0.5940122008323669,8
0.0005,0.0005,0.0005,3754,,,,
,,,3754,-176.07699584960938,0.21700063347816467,0.5963793992996216,8
0.0005,0.0005,0.0005,3759,,,,
,,,3759,-155.70944213867188,0.21387425065040588,0.5913823843002319,8
0.0005,0.0005,0.0005,3764,,,,
,,,3764,-149.7823944091797,0.21947750449180603,0.5919978022575378,8
0.0005,0.0005,0.0005,3769,,,,
,,,3769,-76.00806427001953,0.22712203860282898,0.5947542190551758,8
0.0005,0.0005,0.0005,3774,,,,
,,,3774,-146.11380004882812,0.21439296007156372,0.5859872698783875,8
0.0005,0.0005,0.0005,3779,,,,
,,,3779,-139.2326202392578,0.22494946420192719,0.599281907081604,8
0.0005,0.0005,0.0005,3784,,,,
,,,3784,-128.6533203125,0.21069368720054626,0.5766932964324951,8
0.0005,0.0005,0.0005,3789,,,,
,,,3789,-144.96507263183594,0.2259797900915146,0.6051804423332214,8
0.0005,0.0005,0.0005,3794,,,,
,,,3794,-147.07220458984375,0.21515998244285583,0.5912817120552063,8
0.0005,0.0005,0.0005,3799,,,,
,,,3799,-144.25917053222656,0.22565320134162903,0.5998749136924744,8
0.0005,0.0005,0.0005,3804,,,,
,,,3804,-148.07522583007812,0.21785514056682587,0.601806640625,8
0.0005,0.0005,0.0005,3809,,,,
,,,3809,-172.48251342773438,0.21920573711395264,0.5993624925613403,8
0.0005,0.0005,0.0005,3814,,,,
,,,3814,-182.2840576171875,0.21433503925800323,0.5901786088943481,8
0.0005,0.0005,0.0005,3819,,,,
,,,3819,-171.69473266601562,0.21813727915287018,0.5903964638710022,8
0.0005,0.0005,0.0005,3824,,,,
,,,3824,-154.79522705078125,0.20997434854507446,0.578802764415741,8
0.0005,0.0005,0.0005,3829,,,,
,,,3829,-152.2476806640625,0.21653932332992554,0.593181312084198,8
0.0005,0.0005,0.0005,3834,,,,
,,,3834,-171.93194580078125,0.2205435037612915,0.6028651595115662,8
0.0005,0.0005,0.0005,3839,,,,
,,,3839,-179.97076416015625,0.21373343467712402,0.5831337571144104,8
0.0005,0.0005,0.0005,3844,,,,
,,,3844,-182.97940063476562,0.21977582573890686,0.608299732208252,8
0.0005,0.0005,0.0005,3849,,,,
,,,3849,-138.97650146484375,0.22375641763210297,0.6023491621017456,8
0.0005,0.0005,0.0005,3854,,,,
,,,3854,-103.4223861694336,0.22184602916240692,0.5943022966384888,8
0.0005,0.0005,0.0005,3859,,,,
,,,3859,-163.06796264648438,0.21683377027511597,0.5971884727478027,8
0.0005,0.0005,0.0005,3864,,,,
,,,3864,-166.9138641357422,0.21589939296245575,0.5952917337417603,8
0.0005,0.0005,0.0005,3869,,,,
,,,3869,-145.97137451171875,0.22897490859031677,0.594944417476654,8
0.0005,0.0005,0.0005,3874,,,,
,,,3874,-166.06686401367188,0.2199946790933609,0.5878280401229858,9
0.0005,0.0005,0.0005,3879,,,,
,,,3879,-160.35186767578125,0.21600858867168427,0.5871913433074951,9
0.0005,0.0005,0.0005,3884,,,,
,,,3884,-101.99188232421875,0.2209632247686386,0.5942403078079224,9
0.0005,0.0005,0.0005,3889,,,,
,,,3889,-109.8977279663086,0.20947617292404175,0.5716269612312317,9
0.0005,0.0005,0.0005,3894,,,,
,,,3894,-151.3380584716797,0.22369061410427094,0.5902833938598633,9
0.0005,0.0005,0.0005,3899,,,,
,,,3899,-147.63645935058594,0.21819192171096802,0.5907819867134094,9
0.0005,0.0005,0.0005,3904,,,,
,,,3904,-104.17340087890625,0.21977289021015167,0.6014479994773865,9
0.0005,0.0005,0.0005,3909,,,,
,,,3909,-111.3956069946289,0.2204340398311615,0.5994186997413635,9
0.0005,0.0005,0.0005,3914,,,,
,,,3914,-173.18521118164062,0.21622325479984283,0.5951681137084961,9
0.0005,0.0005,0.0005,3919,,,,
,,,3919,-140.3232421875,0.21457353234291077,0.595708429813385,9
0.0005,0.0005,0.0005,3924,,,,
,,,3924,-134.75982666015625,0.21670123934745789,0.5993579030036926,9
0.0005,0.0005,0.0005,3929,,,,
,,,3929,-148.32972717285156,0.21180744469165802,0.5911480784416199,9
0.0005,0.0005,0.0005,3934,,,,
,,,3934,-104.16039276123047,0.22777381539344788,0.5948379635810852,9
0.0005,0.0005,0.0005,3939,,,,
,,,3939,-135.49618530273438,0.2176736742258072,0.5950910449028015,9
0.0005,0.0005,0.0005,3944,,,,
,,,3944,-186.82418823242188,0.20834675431251526,0.5788781046867371,9
0.0005,0.0005,0.0005,3949,,,,
,,,3949,-132.63844299316406,0.21647092700004578,0.6002492904663086,9
0.0005,0.0005,0.0005,3954,,,,
,,,3954,-190.17410278320312,0.2097748965024948,0.586670994758606,9
0.0005,0.0005,0.0005,3959,,,,
,,,3959,-67.35810089111328,0.23148998618125916,0.6019542813301086,9
0.0005,0.0005,0.0005,3964,,,,
,,,3964,-167.5626983642578,0.22500380873680115,0.596193790435791,9
0.0005,0.0005,0.0005,3969,,,,
,,,3969,-150.9890594482422,0.2225838452577591,0.5992933511734009,9
0.0005,0.0005,0.0005,3974,,,,
,,,3974,-154.11587524414062,0.22139506042003632,0.594886839389801,9
0.0005,0.0005,0.0005,3979,,,,
,,,3979,-169.52468872070312,0.21106693148612976,0.586766242980957,9
0.0005,0.0005,0.0005,3984,,,,
,,,3984,-147.4061737060547,0.21268774569034576,0.5909122824668884,9
0.0005,0.0005,0.0005,3989,,,,
,,,3989,-124.18582153320312,0.2181382030248642,0.5927383899688721,9
0.0005,0.0005,0.0005,3994,,,,
,,,3994,-158.03973388671875,0.21481169760227203,0.5839095711708069,9
0.0005,0.0005,0.0005,3999,,,,
,,,3999,-144.37217712402344,0.2170010805130005,0.6001426577568054,9
0.0005,0.0005,0.0005,4004,,,,
,,,4004,-83.15158081054688,0.2135569155216217,0.6022104024887085,9
0.0005,0.0005,0.0005,4009,,,,
,,,4009,-125.89122772216797,0.2139904648065567,0.5923184156417847,9
0.0005,0.0005,0.0005,4014,,,,
,,,4014,-161.67117309570312,0.21235360205173492,0.5833708047866821,9
0.0005,0.0005,0.0005,4019,,,,
,,,4019,-154.3263702392578,0.2257305085659027,0.6006764769554138,9
0.0005,0.0005,0.0005,4024,,,,
,,,4024,-123.46062469482422,0.21351954340934753,0.5996846556663513,9
0.0005,0.0005,0.0005,4029,,,,
,,,4029,-119.7284927368164,0.22040888667106628,0.5879800319671631,9
0.0005,0.0005,0.0005,4034,,,,
,,,4034,-183.7971649169922,0.21704669296741486,0.5864143967628479,9
0.0005,0.0005,0.0005,4039,,,,
,,,4039,-151.7933349609375,0.21512137353420258,0.5998956561088562,9
0.0005,0.0005,0.0005,4044,,,,
,,,4044,-133.15975952148438,0.21315108239650726,0.593513011932373,9
0.0005,0.0005,0.0005,4049,,,,
,,,4049,-190.4823760986328,0.2152540683746338,0.5963656902313232,9
0.0005,0.0005,0.0005,4054,,,,
,,,4054,-144.99720764160156,0.21978594362735748,0.5929406881332397,9
0.0005,0.0005,0.0005,4059,,,,
,,,4059,-164.08755493164062,0.2148684859275818,0.5877562761306763,9
0.0005,0.0005,0.0005,4064,,,,
,,,4064,-136.03634643554688,0.2233230173587799,0.5987883806228638,9
0.0005,0.0005,0.0005,4069,,,,
,,,4069,-177.95315551757812,0.2134387344121933,0.5930055379867554,9
0.0005,0.0005,0.0005,4074,,,,
,,,4074,-161.2985382080078,0.21017144620418549,0.5761957168579102,9
0.0005,0.0005,0.0005,4079,,,,
,,,4079,-98.8545913696289,0.23655879497528076,0.6126561164855957,9
0.0005,0.0005,0.0005,4084,,,,
,,,4084,-173.4844207763672,0.20917849242687225,0.582791805267334,9
0.0005,0.0005,0.0005,4089,,,,
,,,4089,-103.2334976196289,0.2188693881034851,0.5953043699264526,9
0.0005,0.0005,0.0005,4094,,,,
,,,4094,-121.36833953857422,0.2210484743118286,0.5817252397537231,9
0.0005,0.0005,0.0005,4099,,,,
,,,4099,-114.303466796875,0.22686158120632172,0.6039115190505981,9
0.0005,0.0005,0.0005,4104,,,,
,,,4104,-167.25914001464844,0.21880462765693665,0.5903508067131042,9
0.0005,0.0005,0.0005,4109,,,,
,,,4109,-29.848344802856445,0.2247459590435028,0.6067375540733337,9
0.0005,0.0005,0.0005,4114,,,,
,,,4114,-184.07998657226562,0.20932190120220184,0.5830153822898865,9
0.0005,0.0005,0.0005,4119,,,,
,,,4119,-150.94041442871094,0.2189510464668274,0.5960842967033386,9
0.0005,0.0005,0.0005,4124,,,,
,,,4124,-217.5310516357422,0.20912323892116547,0.5905355215072632,9
0.0005,0.0005,0.0005,4129,,,,
,,,4129,-89.35541534423828,0.2236642837524414,0.6068300604820251,9
0.0005,0.0005,0.0005,4134,,,,
,,,4134,-157.3008270263672,0.2245953381061554,0.601794958114624,9
0.0005,0.0005,0.0005,4139,,,,
,,,4139,-108.45689392089844,0.2195034772157669,0.5896791219711304,9
0.0005,0.0005,0.0005,4144,,,,
,,,4144,-206.19175720214844,0.20346929132938385,0.5862045884132385,9
0.0005,0.0005,0.0005,4149,,,,
,,,4149,-180.1607208251953,0.20620912313461304,0.5892651677131653,9
0.0005,0.0005,0.0005,4154,,,,
,,,4154,-157.2288055419922,0.21391841769218445,0.5809668898582458,9
0.0005,0.0005,0.0005,4159,,,,
,,,4159,-161.2189483642578,0.21710166335105896,0.5884639024734497,9
0.0005,0.0005,0.0005,4164,,,,
,,,4164,-106.13566589355469,0.22254392504692078,0.5940982103347778,9
0.0005,0.0005,0.0005,4169,,,,
,,,4169,-153.32888793945312,0.21821372210979462,0.5829932689666748,9
0.0005,0.0005,0.0005,4174,,,,
,,,4174,-174.31228637695312,0.22152654826641083,0.5929133296012878,9
0.0005,0.0005,0.0005,4179,,,,
,,,4179,-110.75129699707031,0.21746289730072021,0.6029140949249268,9
0.0005,0.0005,0.0005,4184,,,,
,,,4184,-199.09120178222656,0.21537254750728607,0.6005241870880127,9
0.0005,0.0005,0.0005,4189,,,,
,,,4189,-163.03245544433594,0.21822310984134674,0.5932599902153015,9
0.0005,0.0005,0.0005,4194,,,,
,,,4194,-151.02371215820312,0.22061742842197418,0.5937222242355347,9
0.0005,0.0005,0.0005,4199,,,,
,,,4199,-183.57638549804688,0.21367458999156952,0.5959303975105286,9
0.0005,0.0005,0.0005,4204,,,,
,,,4204,-146.9492950439453,0.21787650883197784,0.5975819230079651,9
0.0005,0.0005,0.0005,4209,,,,
,,,4209,-180.21743774414062,0.21578720211982727,0.5921068787574768,9
0.0005,0.0005,0.0005,4214,,,,
,,,4214,-164.08236694335938,0.22360758483409882,0.604320764541626,9
0.0005,0.0005,0.0005,4219,,,,
,,,4219,-183.7516632080078,0.2045252025127411,0.5977264642715454,9
0.0005,0.0005,0.0005,4224,,,,
