lr-AdamW/pg1,lr-AdamW/pg2,lr-AdamW/pg3,step,CD_Loss,MSE_Bias_Loss,MSE_Var_Loss,epoch
0.0005,0.0005,0.0005,3159,,,,
,,,3159,-80.25782775878906,0.22251543402671814,0.593024730682373,7
0.0005,0.0005,0.0005,3164,,,,
,,,3164,-73.36011505126953,0.22481676936149597,0.5865462422370911,7
0.0005,0.0005,0.0005,3169,,,,
,,,3169,-178.56109619140625,0.20715086162090302,0.5787598490715027,7
0.0005,0.0005,0.0005,3174,,,,
,,,3174,-132.60198974609375,0.23695458471775055,0.6071597337722778,7
0.0005,0.0005,0.0005,3179,,,,
,,,3179,-158.25692749023438,0.2309628278017044,0.5897638201713562,7
0.0005,0.0005,0.0005,3184,,,,
,,,3184,-82.1434555053711,0.22940760850906372,0.5868370532989502,7
0.0005,0.0005,0.0005,3189,,,,
,,,3189,-118.17849731445312,0.20907607674598694,0.5604103803634644,7
0.0005,0.0005,0.0005,3194,,,,
,,,3194,-71.73403930664062,0.23018969595432281,0.5872645974159241,7
0.0005,0.0005,0.0005,3199,,,,
,,,3199,-34.9858512878418,0.22436262667179108,0.5802100300788879,7
0.0005,0.0005,0.0005,3204,,,,
,,,3204,-141.94935607910156,0.23415519297122955,0.59764564037323,7
0.0005,0.0005,0.0005,3209,,,,
,,,3209,-34.18785858154297,0.23662668466567993,0.5971347689628601,7
0.0005,0.0005,0.0005,3214,,,,
,,,3214,-120.20924377441406,0.22051379084587097,0.5763280391693115,7
0.0005,0.0005,0.0005,3219,,,,
,,,3219,-101.67245483398438,0.21150119602680206,0.5666694045066833,7
0.0005,0.0005,0.0005,3224,,,,
,,,3224,-190.15711975097656,0.2176746129989624,0.5910377502441406,7
0.0005,0.0005,0.0005,3229,,,,
,,,3229,-157.14340209960938,0.22242705523967743,0.5873420238494873,7
0.0005,0.0005,0.0005,3234,,,,
,,,3234,-132.4967498779297,0.22782352566719055,0.5985509753227234,7
0.0005,0.0005,0.0005,3239,,,,
,,,3239,-115.5555419921875,0.2218325436115265,0.5815253853797913,7
0.0005,0.0005,0.0005,3244,,,,
,,,3244,-124.29405975341797,0.21510723233222961,0.5825148224830627,7
0.0005,0.0005,0.0005,3249,,,,
,,,3249,-144.562744140625,0.22646160423755646,0.5799930095672607,7
0.0005,0.0005,0.0005,3254,,,,
,,,3254,-132.25442504882812,0.22184741497039795,0.5757644772529602,7
0.0005,0.0005,0.0005,3259,,,,
,,,3259,-183.7523956298828,0.21546199917793274,0.5822465419769287,7
0.0005,0.0005,0.0005,3264,,,,
,,,3264,-140.88348388671875,0.21467310190200806,0.5692639350891113,7
0.0005,0.0005,0.0005,3269,,,,
,,,3269,-153.91656494140625,0.2192981243133545,0.5805205702781677,7
0.0005,0.0005,0.0005,3274,,,,
,,,3274,-107.20635986328125,0.22398889064788818,0.5791527628898621,7
0.0005,0.0005,0.0005,3279,,,,
,,,3279,-169.92138671875,0.21597246825695038,0.5816314220428467,7
0.0005,0.0005,0.0005,3284,,,,
,,,3284,-142.8762969970703,0.21903634071350098,0.5834091305732727,7
0.0005,0.0005,0.0005,3289,,,,
,,,3289,-135.21075439453125,0.229117289185524,0.5878409147262573,7
0.0005,0.0005,0.0005,3294,,,,
,,,3294,-147.02914428710938,0.2110670804977417,0.5720187425613403,7
0.0005,0.0005,0.0005,3299,,,,
,,,3299,-128.68194580078125,0.22433607280254364,0.5819205045700073,7
0.0005,0.0005,0.0005,3304,,,,
,,,3304,-184.91867065429688,0.21082858741283417,0.5686789155006409,7
0.0005,0.0005,0.0005,3309,,,,
,,,3309,-175.8740997314453,0.20817895233631134,0.5931860208511353,7
0.0005,0.0005,0.0005,3314,,,,
,,,3314,-93.14671325683594,0.22427181899547577,0.5955902934074402,7
0.0005,0.0005,0.0005,3319,,,,
,,,3319,-134.5732879638672,0.223199725151062,0.5990504622459412,7
0.0005,0.0005,0.0005,3324,,,,
,,,3324,-144.35382080078125,0.20866401493549347,0.5747078657150269,7
0.0005,0.0005,0.0005,3329,,,,
,,,3329,-111.24273681640625,0.22041678428649902,0.5870976448059082,7
0.0005,0.0005,0.0005,3334,,,,
,,,3334,-104.86121368408203,0.22408705949783325,0.593197762966156,7
0.0005,0.0005,0.0005,3339,,,,
,,,3339,-164.92510986328125,0.22351965308189392,0.5951510667800903,7
0.0005,0.0005,0.0005,3344,,,,
,,,3344,-154.98068237304688,0.21893830597400665,0.563629686832428,7
0.0005,0.0005,0.0005,3349,,,,
,,,3349,-178.8057098388672,0.21700750291347504,0.5846834182739258,7
0.0005,0.0005,0.0005,3354,,,,
,,,3354,-155.31015014648438,0.21636207401752472,0.5739700794219971,7
0.0005,0.0005,0.0005,3359,,,,
,,,3359,-176.35719299316406,0.2270008772611618,0.5792602300643921,7
0.0005,0.0005,0.0005,3364,,,,
,,,3364,-191.67910766601562,0.20594985783100128,0.5496878623962402,7
0.0005,0.0005,0.0005,3369,,,,
,,,3369,-141.8046875,0.21420156955718994,0.5783839225769043,7
0.0005,0.0005,0.0005,3374,,,,
,,,3374,-109.85641479492188,0.23557496070861816,0.5962462425231934,7
0.0005,0.0005,0.0005,3379,,,,
,,,3379,-193.42626953125,0.2187192440032959,0.5916616320610046,7
0.0005,0.0005,0.0005,3384,,,,
,,,3384,-158.97779846191406,0.22231896221637726,0.5897371172904968,7
0.0005,0.0005,0.0005,3389,,,,
,,,3389,-157.2577362060547,0.21419434249401093,0.5888944864273071,7
0.0005,0.0005,0.0005,3394,,,,
,,,3394,-206.4835662841797,0.2035030871629715,0.5770998597145081,7
0.0005,0.0005,0.0005,3399,,,,
,,,3399,-145.7936553955078,0.22713463008403778,0.5806572437286377,7
0.0005,0.0005,0.0005,3404,,,,
,,,3404,-104.25162506103516,0.2269996851682663,0.5966582894325256,7
0.0005,0.0005,0.0005,3409,,,,
,,,3409,-117.75177001953125,0.22465573251247406,0.5786682963371277,7
0.0005,0.0005,0.0005,3414,,,,
,,,3414,-93.60315704345703,0.23117953538894653,0.5751729011535645,7
0.0005,0.0005,0.0005,3419,,,,
,,,3419,-209.13082885742188,0.20985570549964905,0.573529839515686,7
0.0005,0.0005,0.0005,3424,,,,
,,,3424,-135.27627563476562,0.2252129316329956,0.5862046480178833,7
0.0005,0.0005,0.0005,3429,,,,
,,,3429,-105.89972686767578,0.23337233066558838,0.5934658050537109,7
0.0005,0.0005,0.0005,3434,,,,
,,,3434,-137.62811279296875,0.21321043372154236,0.5853867530822754,7
0.0005,0.0005,0.0005,3439,,,,
,,,3439,-139.36001586914062,0.2249850481748581,0.5978932976722717,7
0.0005,0.0005,0.0005,3444,,,,
,,,3444,-164.02735900878906,0.22247007489204407,0.5932477116584778,8
0.0005,0.0005,0.0005,3449,,,,
,,,3449,-150.5318603515625,0.22063539922237396,0.592461347579956,8
0.0005,0.0005,0.0005,3454,,,,
,,,3454,-145.3169403076172,0.22787582874298096,0.580008864402771,8
0.0005,0.0005,0.0005,3459,,,,
,,,3459,-177.23922729492188,0.21090658009052277,0.5786616206169128,8
0.0005,0.0005,0.0005,3464,,,,
,,,3464,-179.261962890625,0.22158537805080414,0.594050407409668,8
0.0005,0.0005,0.0005,3469,,,,
,,,3469,-140.47802734375,0.21883317828178406,0.5579755902290344,8
0.0005,0.0005,0.0005,3474,,,,
,,,3474,-142.88758850097656,0.2300296574831009,0.6075020432472229,8
0.0005,0.0005,0.0005,3479,,,,
,,,3479,-150.83148193359375,0.22191783785820007,0.5880905389785767,8
0.0005,0.0005,0.0005,3484,,,,
,,,3484,-151.0473175048828,0.21795852482318878,0.5883323550224304,8
0.0005,0.0005,0.0005,3489,,,,
,,,3489,-188.48770141601562,0.22394238412380219,0.5940334796905518,8
0.0005,0.0005,0.0005,3494,,,,
,,,3494,-126.69654846191406,0.22503556311130524,0.5797502994537354,8
0.0005,0.0005,0.0005,3499,,,,
,,,3499,-146.3796844482422,0.22595934569835663,0.5876667499542236,8
0.0005,0.0005,0.0005,3504,,,,
,,,3504,-183.28038024902344,0.21694137156009674,0.5822526812553406,8
0.0005,0.0005,0.0005,3509,,,,
,,,3509,-177.39022827148438,0.21295492351055145,0.5870913863182068,8
0.0005,0.0005,0.0005,3514,,,,
,,,3514,-164.0565185546875,0.22827619314193726,0.5885109901428223,8
0.0005,0.0005,0.0005,3519,,,,
,,,3519,-153.57557678222656,0.22390872240066528,0.5823996663093567,8
0.0005,0.0005,0.0005,3524,,,,
,,,3524,-111.23646545410156,0.24067096412181854,0.614252507686615,8
0.0005,0.0005,0.0005,3529,,,,
,,,3529,-98.90917205810547,0.22069592773914337,0.5894217491149902,8
0.0005,0.0005,0.0005,3534,,,,
,,,3534,-123.86715698242188,0.21583059430122375,0.5624112486839294,8
0.0005,0.0005,0.0005,3539,,,,
,,,3539,-179.29566955566406,0.2153746485710144,0.5830550193786621,8
0.0005,0.0005,0.0005,3544,,,,
,,,3544,-85.36322021484375,0.21873167157173157,0.5763106346130371,8
0.0005,0.0005,0.0005,3549,,,,
,,,3549,-70.46923065185547,0.2430163472890854,0.612189531326294,8
0.0005,0.0005,0.0005,3554,,,,
,,,3554,-218.9138946533203,0.2046951800584793,0.5739151239395142,8
0.0005,0.0005,0.0005,3559,,,,
,,,3559,-33.681884765625,0.23172536492347717,0.5845304727554321,8
0.0005,0.0005,0.0005,3564,,,,
,,,3564,-137.69107055664062,0.22525738179683685,0.5937854051589966,8
0.0005,0.0005,0.0005,3569,,,,
,,,3569,-155.28250122070312,0.21844100952148438,0.5807636976242065,8
0.0005,0.0005,0.0005,3574,,,,
,,,3574,-163.79925537109375,0.22510318458080292,0.5945805907249451,8
0.0005,0.0005,0.0005,3579,,,,
,,,3579,-189.2350311279297,0.21963469684123993,0.5894965529441833,8
0.0005,0.0005,0.0005,3584,,,,
,,,3584,-135.0938720703125,0.2296505719423294,0.6167964339256287,8
0.0005,0.0005,0.0005,3589,,,,
,,,3589,-145.654296875,0.21663375198841095,0.584334135055542,8
0.0005,0.0005,0.0005,3594,,,,
,,,3594,-140.49183654785156,0.23378951847553253,0.5886672139167786,8
0.0005,0.0005,0.0005,3599,,,,
,,,3599,-136.58444213867188,0.21672393381595612,0.5795169472694397,8
0.0005,0.0005,0.0005,3604,,,,
,,,3604,-151.5751953125,0.20720221102237701,0.5564571022987366,8
0.0005,0.0005,0.0005,3609,,,,
,,,3609,-98.37934875488281,0.21966661512851715,0.5741528868675232,8
0.0005,0.0005,0.0005,3614,,,,
,,,3614,-173.39369201660156,0.21448656916618347,0.5718096494674683,8
0.0005,0.0005,0.0005,3619,,,,
,,,3619,-165.20208740234375,0.22017715871334076,0.5804516077041626,8
0.0005,0.0005,0.0005,3624,,,,
,,,3624,-134.1597900390625,0.21638144552707672,0.5769119262695312,8
0.0005,0.0005,0.0005,3629,,,,
,,,3629,-95.50053405761719,0.22703894972801208,0.5763504505157471,8
0.0005,0.0005,0.0005,3634,,,,
,,,3634,-85.52054595947266,0.23354771733283997,0.5943964123725891,8
0.0005,0.0005,0.0005,3639,,,,
,,,3639,-140.81137084960938,0.22909989953041077,0.6018674969673157,8
0.0005,0.0005,0.0005,3644,,,,
,,,3644,-163.86495971679688,0.22148063778877258,0.5924746990203857,8
0.0005,0.0005,0.0005,3649,,,,
,,,3649,-194.66041564941406,0.21443572640419006,0.5852264165878296,8
0.0005,0.0005,0.0005,3654,,,,
,,,3654,-126.5025634765625,0.2270352840423584,0.5816615223884583,8
0.0005,0.0005,0.0005,3659,,,,
,,,3659,-123.0871353149414,0.23122690618038177,0.5946102738380432,8
0.0005,0.0005,0.0005,3664,,,,
,,,3664,-159.68927001953125,0.2054799199104309,0.5847522616386414,8
0.0005,0.0005,0.0005,3669,,,,
,,,3669,-100.67861938476562,0.21822674572467804,0.5882665514945984,8
0.0005,0.0005,0.0005,3674,,,,
,,,3674,-133.55018615722656,0.23388302326202393,0.6094063520431519,8
0.0005,0.0005,0.0005,3679,,,,
,,,3679,-137.48793029785156,0.20934797823429108,0.5626126527786255,8
0.0005,0.0005,0.0005,3684,,,,
,,,3684,-168.75747680664062,0.2264786958694458,0.5996427536010742,8
0.0005,0.0005,0.0005,3689,,,,
,,,3689,-180.66558837890625,0.21783693134784698,0.5848830342292786,8
0.0005,0.0005,0.0005,3694,,,,
,,,3694,-161.51409912109375,0.22289973497390747,0.5794475078582764,8
0.0005,0.0005,0.0005,3699,,,,
,,,3699,-164.82980346679688,0.225463405251503,0.6177355051040649,8
0.0005,0.0005,0.0005,3704,,,,
,,,3704,-157.92919921875,0.2179679274559021,0.5780126452445984,8
0.0005,0.0005,0.0005,3709,,,,
,,,3709,-103.14772033691406,0.23551341891288757,0.6134727001190186,8
0.0005,0.0005,0.0005,3714,,,,
,,,3714,-122.95622253417969,0.2238663285970688,0.5793288946151733,8
0.0005,0.0005,0.0005,3719,,,,
,,,3719,-100.40110778808594,0.22721527516841888,0.5935485363006592,8
0.0005,0.0005,0.0005,3724,,,,
,,,3724,-110.34620666503906,0.21940165758132935,0.5808890461921692,8
0.0005,0.0005,0.0005,3729,,,,
,,,3729,-124.51372528076172,0.21953676640987396,0.5741653442382812,8
0.0005,0.0005,0.0005,3734,,,,
,,,3734,-147.96778869628906,0.2349563091993332,0.6113309264183044,8
0.0005,0.0005,0.0005,3739,,,,
,,,3739,-150.30776977539062,0.22792360186576843,0.6002978682518005,8
0.0005,0.0005,0.0005,3744,,,,
,,,3744,-153.94000244140625,0.2138054072856903,0.5577259063720703,8
0.0005,0.0005,0.0005,3749,,,,
,,,3749,-141.14639282226562,0.22508354485034943,0.5834475159645081,8
0.0005,0.0005,0.0005,3754,,,,
,,,3754,-113.27276611328125,0.23845520615577698,0.6121593117713928,8
0.0005,0.0005,0.0005,3759,,,,
,,,3759,-152.64244079589844,0.22787247598171234,0.5918627977371216,8
0.0005,0.0005,0.0005,3764,,,,
,,,3764,-105.54008483886719,0.23983661830425262,0.6038938164710999,8
0.0005,0.0005,0.0005,3769,,,,
,,,3769,-106.20889282226562,0.21530182659626007,0.5880857110023499,8
0.0005,0.0005,0.0005,3774,,,,
,,,3774,-186.69296264648438,0.21060414612293243,0.5787587761878967,8
0.0005,0.0005,0.0005,3779,,,,
,,,3779,-134.57684326171875,0.21841508150100708,0.5845761299133301,8
0.0005,0.0005,0.0005,3784,,,,
,,,3784,-183.55679321289062,0.20811207592487335,0.5795930624008179,8
0.0005,0.0005,0.0005,3789,,,,
,,,3789,-74.88642883300781,0.23464693129062653,0.6027470231056213,8
0.0005,0.0005,0.0005,3794,,,,
,,,3794,-89.41096496582031,0.21748211979866028,0.5839130878448486,8
0.0005,0.0005,0.0005,3799,,,,
,,,3799,-115.5348892211914,0.226620614528656,0.5748293995857239,8
0.0005,0.0005,0.0005,3804,,,,
,,,3804,-147.32986450195312,0.21978814899921417,0.5616324543952942,8
0.0005,0.0005,0.0005,3809,,,,
,,,3809,-158.77096557617188,0.20890040695667267,0.5653918385505676,8
0.0005,0.0005,0.0005,3814,,,,
,,,3814,-181.74603271484375,0.20762860774993896,0.559256911277771,8
0.0005,0.0005,0.0005,3819,,,,
,,,3819,-110.62637329101562,0.22931335866451263,0.5830427408218384,8
0.0005,0.0005,0.0005,3824,,,,
,,,3824,-144.38858032226562,0.22718943655490875,0.5941526293754578,8
0.0005,0.0005,0.0005,3829,,,,
,,,3829,-156.44915771484375,0.21724708378314972,0.5928868055343628,8
0.0005,0.0005,0.0005,3834,,,,
,,,3834,-202.07888793945312,0.2047475278377533,0.5921775698661804,8
0.0005,0.0005,0.0005,3839,,,,
,,,3839,-39.98389434814453,0.2233314961194992,0.5978909134864807,8
0.0005,0.0005,0.0005,3844,,,,
,,,3844,-142.51498413085938,0.21720178425312042,0.5825156569480896,8
0.0005,0.0005,0.0005,3849,,,,
,,,3849,-155.49053955078125,0.2284788340330124,0.5825811624526978,8
0.0005,0.0005,0.0005,3854,,,,
,,,3854,-159.7789764404297,0.2202925831079483,0.6014269590377808,8
0.0005,0.0005,0.0005,3859,,,,
,,,3859,-175.69142150878906,0.20935459434986115,0.5809755921363831,8
0.0005,0.0005,0.0005,3864,,,,
,,,3864,-159.89474487304688,0.2343136966228485,0.6012966632843018,8
0.0005,0.0005,0.0005,3869,,,,
,,,3869,-157.67457580566406,0.216169536113739,0.5871595144271851,8
0.0005,0.0005,0.0005,3874,,,,
,,,3874,-172.57138061523438,0.2134227305650711,0.5750662088394165,9
0.0005,0.0005,0.0005,3879,,,,
,,,3879,-98.53768157958984,0.2196214646100998,0.6067976951599121,9
0.0005,0.0005,0.0005,3884,,,,
,,,3884,-97.90316009521484,0.20874711871147156,0.5676124095916748,9
0.0005,0.0005,0.0005,3889,,,,
,,,3889,-152.88710021972656,0.22022783756256104,0.5855782628059387,9
0.0005,0.0005,0.0005,3894,,,,
,,,3894,-189.12525939941406,0.20788607001304626,0.5757952928543091,9
0.0005,0.0005,0.0005,3899,,,,
,,,3899,-173.4773712158203,0.21934127807617188,0.5839598774909973,9
0.0005,0.0005,0.0005,3904,,,,
,,,3904,-138.75665283203125,0.21405114233493805,0.5864198803901672,9
0.0005,0.0005,0.0005,3909,,,,
,,,3909,-165.9008026123047,0.21095645427703857,0.58797687292099,9
0.0005,0.0005,0.0005,3914,,,,
,,,3914,-149.83192443847656,0.21765899658203125,0.574410080909729,9
0.0005,0.0005,0.0005,3919,,,,
,,,3919,-175.38067626953125,0.21690723299980164,0.5909217596054077,9
0.0005,0.0005,0.0005,3924,,,,
,,,3924,-174.71775817871094,0.2173096239566803,0.5937252640724182,9
0.0005,0.0005,0.0005,3929,,,,
,,,3929,-6.976044654846191,0.2270601987838745,0.589124858379364,9
0.0005,0.0005,0.0005,3934,,,,
,,,3934,-129.60487365722656,0.2163003832101822,0.5838291049003601,9
0.0005,0.0005,0.0005,3939,,,,
,,,3939,-158.0577392578125,0.22765898704528809,0.5851032733917236,9
0.0005,0.0005,0.0005,3944,,,,
,,,3944,-148.6092071533203,0.22536997497081757,0.5892661213874817,9
0.0005,0.0005,0.0005,3949,,,,
,,,3949,-136.25108337402344,0.21430295705795288,0.5768644213676453,9
0.0005,0.0005,0.0005,3954,,,,
,,,3954,-160.76405334472656,0.22578704357147217,0.5946413278579712,9
0.0005,0.0005,0.0005,3959,,,,
,,,3959,-159.54750061035156,0.21875973045825958,0.5843558311462402,9
0.0005,0.0005,0.0005,3964,,,,
,,,3964,-46.59271240234375,0.2229771763086319,0.583312451839447,9
0.0005,0.0005,0.0005,3969,,,,
,,,3969,-89.65544128417969,0.22971566021442413,0.5906649827957153,9
0.0005,0.0005,0.0005,3974,,,,
,,,3974,-197.45553588867188,0.21364639699459076,0.5708195567131042,9
0.0005,0.0005,0.0005,3979,,,,
,,,3979,-40.26655197143555,0.22503435611724854,0.5860030651092529,9
0.0005,0.0005,0.0005,3984,,,,
,,,3984,-95.09809112548828,0.2366556078195572,0.609740138053894,9
0.0005,0.0005,0.0005,3989,,,,
,,,3989,-161.81561279296875,0.21505317091941833,0.5893692374229431,9
0.0005,0.0005,0.0005,3994,,,,
,,,3994,-66.60946655273438,0.22440364956855774,0.5865899920463562,9
0.0005,0.0005,0.0005,3999,,,,
,,,3999,-171.06739807128906,0.20496895909309387,0.5459568500518799,9
0.0005,0.0005,0.0005,4004,,,,
,,,4004,-191.73123168945312,0.21422499418258667,0.5763636231422424,9
0.0005,0.0005,0.0005,4009,,,,
,,,4009,-137.99087524414062,0.2135690450668335,0.572821855545044,9
0.0005,0.0005,0.0005,4014,,,,
,,,4014,-177.37196350097656,0.20816466212272644,0.5794572830200195,9
0.0005,0.0005,0.0005,4019,,,,
,,,4019,-129.3244171142578,0.23133379220962524,0.5833567380905151,9
0.0005,0.0005,0.0005,4024,,,,
,,,4024,-127.67124938964844,0.22364678978919983,0.5819624662399292,9
0.0005,0.0005,0.0005,4029,,,,
,,,4029,-126.12224578857422,0.22510984539985657,0.5849429368972778,9
0.0005,0.0005,0.0005,4034,,,,
,,,4034,-118.87432098388672,0.21573993563652039,0.5837716460227966,9
0.0005,0.0005,0.0005,4039,,,,
,,,4039,-137.77105712890625,0.2081446796655655,0.5770747661590576,9
0.0005,0.0005,0.0005,4044,,,,
,,,4044,-144.4512939453125,0.21845754981040955,0.5815489292144775,9
0.0005,0.0005,0.0005,4049,,,,
,,,4049,-137.0283966064453,0.2180364578962326,0.5884189009666443,9
0.0005,0.0005,0.0005,4054,,,,
,,,4054,-100.16326904296875,0.23775511980056763,0.6028695106506348,9
0.0005,0.0005,0.0005,4059,,,,
,,,4059,-117.7410659790039,0.2191605418920517,0.5757697224617004,9
0.0005,0.0005,0.0005,4064,,,,
,,,4064,-102.16192626953125,0.22649028897285461,0.5891552567481995,9
0.0005,0.0005,0.0005,4069,,,,
,,,4069,-188.5476531982422,0.20482546091079712,0.5641651749610901,9
0.0005,0.0005,0.0005,4074,,,,
,,,4074,-54.24092483520508,0.2348182052373886,0.5982591509819031,9
0.0005,0.0005,0.0005,4079,,,,
,,,4079,-54.63633728027344,0.24364051222801208,0.6072166562080383,9
0.0005,0.0005,0.0005,4084,,,,
,,,4084,-52.37368392944336,0.21906425058841705,0.5884139537811279,9
0.0005,0.0005,0.0005,4089,,,,
,,,4089,-196.67892456054688,0.217852383852005,0.5712499618530273,9
0.0005,0.0005,0.0005,4094,,,,
,,,4094,-150.52212524414062,0.22989070415496826,0.5786876082420349,9
0.0005,0.0005,0.0005,4099,,,,
,,,4099,-169.7673797607422,0.22455763816833496,0.5937265753746033,9
0.0005,0.0005,0.0005,4104,,,,
,,,4104,-140.44656372070312,0.22235794365406036,0.599330484867096,9
0.0005,0.0005,0.0005,4109,,,,
,,,4109,-96.0675277709961,0.23373080790042877,0.5963564515113831,9
0.0005,0.0005,0.0005,4114,,,,
,,,4114,-208.114013671875,0.21321584284305573,0.566727340221405,9
0.0005,0.0005,0.0005,4119,,,,
,,,4119,-130.90969848632812,0.2273368090391159,0.5950995683670044,9
0.0005,0.0005,0.0005,4124,,,,
,,,4124,-147.3699951171875,0.21957217156887054,0.589566707611084,9
0.0005,0.0005,0.0005,4129,,,,
,,,4129,-87.97976684570312,0.24283261597156525,0.6170472502708435,9
0.0005,0.0005,0.0005,4134,,,,
,,,4134,-76.00233459472656,0.22827109694480896,0.6068835854530334,9
0.0005,0.0005,0.0005,4139,,,,
,,,4139,-158.28982543945312,0.19762597978115082,0.5568052530288696,9
0.0005,0.0005,0.0005,4144,,,,
,,,4144,-105.73053741455078,0.23020604252815247,0.5999388098716736,9
0.0005,0.0005,0.0005,4149,,,,
,,,4149,-113.66059112548828,0.22383688390254974,0.5774379372596741,9
0.0005,0.0005,0.0005,4154,,,,
,,,4154,-163.36972045898438,0.22823366522789001,0.5917109847068787,9
0.0005,0.0005,0.0005,4159,,,,
,,,4159,-145.06820678710938,0.21355891227722168,0.5838398933410645,9
0.0005,0.0005,0.0005,4164,,,,
,,,4164,-46.636722564697266,0.22351327538490295,0.5881235599517822,9
0.0005,0.0005,0.0005,4169,,,,
,,,4169,-152.82550048828125,0.23574815690517426,0.6008771657943726,9
0.0005,0.0005,0.0005,4174,,,,
,,,4174,-128.37376403808594,0.22207993268966675,0.5846247673034668,9
0.0005,0.0005,0.0005,4179,,,,
,,,4179,-109.52098846435547,0.21833661198616028,0.5864347219467163,9
0.0005,0.0005,0.0005,4184,,,,
,,,4184,-58.32427215576172,0.23973971605300903,0.5909879803657532,9
0.0005,0.0005,0.0005,4189,,,,
,,,4189,-190.82205200195312,0.2139713168144226,0.5668985843658447,9
0.0005,0.0005,0.0005,4194,,,,
,,,4194,-173.1411895751953,0.21399275958538055,0.5713050365447998,9
0.0005,0.0005,0.0005,4199,,,,
,,,4199,-133.97850036621094,0.23322762548923492,0.5922113656997681,9
0.0005,0.0005,0.0005,4204,,,,
,,,4204,-177.1279754638672,0.21090278029441833,0.5960901975631714,9
0.0005,0.0005,0.0005,4209,,,,
,,,4209,-174.10934448242188,0.22100390493869781,0.5996077656745911,9
0.0005,0.0005,0.0005,4214,,,,
,,,4214,-57.732975006103516,0.22622020542621613,0.5899540781974792,9
0.0005,0.0005,0.0005,4219,,,,
,,,4219,-90.25144958496094,0.215664342045784,0.5770747661590576,9
0.0005,0.0005,0.0005,4224,,,,
,,,4224,-193.8644561767578,0.21366995573043823,0.580522358417511,9
0.0005,0.0005,0.0005,4229,,,,
,,,4229,-153.02296447753906,0.22516605257987976,0.5950174927711487,9
0.0005,0.0005,0.0005,4234,,,,
,,,4234,-152.14358520507812,0.2195855975151062,0.5733579397201538,9
0.0005,0.0005,0.0005,4239,,,,
,,,4239,-116.39501953125,0.2187582552433014,0.5836228132247925,9
0.0005,0.0005,0.0005,4244,,,,
,,,4244,-137.14317321777344,0.2160833775997162,0.5624219179153442,9
0.0005,0.0005,0.0005,4249,,,,
,,,4249,-66.46847534179688,0.2321542650461197,0.597190797328949,9
0.0005,0.0005,0.0005,4254,,,,
,,,4254,-195.9692840576172,0.20759403705596924,0.5791105628013611,9
0.0005,0.0005,0.0005,4259,,,,
,,,4259,-109.3742904663086,0.23025213181972504,0.5834999680519104,9
0.0005,0.0005,0.0005,4264,,,,
,,,4264,-82.8592300415039,0.2152557224035263,0.5825158953666687,9
0.0005,0.0005,0.0005,4269,,,,
,,,4269,-124.5377426147461,0.22886326909065247,0.5873972177505493,9
0.0005,0.0005,0.0005,4274,,,,
,,,4274,-166.9517822265625,0.22989928722381592,0.6035200357437134,9
0.0005,0.0005,0.0005,4279,,,,
,,,4279,-170.72866821289062,0.2237318754196167,0.5917364358901978,9
0.0005,0.0005,0.0005,4284,,,,
,,,4284,-83.42047119140625,0.2350851148366928,0.6073333621025085,9
0.0005,0.0005,0.0005,4289,,,,
,,,4289,-173.59703063964844,0.22369717061519623,0.5982220768928528,9
0.0005,0.0005,0.0005,4294,,,,
,,,4294,-138.82237243652344,0.22358913719654083,0.5924836993217468,9
0.0005,0.0005,0.0005,4299,,,,
,,,4299,-145.26959228515625,0.21557368338108063,0.5763007402420044,9
0.0005,0.0005,0.0005,4304,,,,
,,,4304,-159.053466796875,0.21577498316764832,0.5841184854507446,10
0.0005,0.0005,0.0005,4309,,,,
,,,4309,-146.2357635498047,0.21672050654888153,0.582899272441864,10
0.0005,0.0005,0.0005,4314,,,,
,,,4314,-124.30194854736328,0.21010221540927887,0.5878146290779114,10
0.0005,0.0005,0.0005,4319,,,,
,,,4319,-167.67349243164062,0.21511203050613403,0.558571457862854,10
0.0005,0.0005,0.0005,4324,,,,
,,,4324,-139.64195251464844,0.21850180625915527,0.5712524056434631,10
0.0005,0.0005,0.0005,4329,,,,
,,,4329,-147.60015869140625,0.2204325795173645,0.5923874974250793,10
0.0005,0.0005,0.0005,4334,,,,
,,,4334,-175.892333984375,0.2213204801082611,0.5938557386398315,10
0.0005,0.0005,0.0005,4339,,,,
,,,4339,-149.81668090820312,0.22809238731861115,0.5955334305763245,10
0.0005,0.0005,0.0005,4344,,,,
,,,4344,-198.6583251953125,0.20329424738883972,0.5758767127990723,10
0.0005,0.0005,0.0005,4349,,,,
,,,4349,-104.26189422607422,0.22833029925823212,0.600466787815094,10
0.0005,0.0005,0.0005,4354,,,,
,,,4354,-181.49359130859375,0.2120051085948944,0.5971310138702393,10
0.0005,0.0005,0.0005,4359,,,,
,,,4359,-106.90155029296875,0.2252580225467682,0.5824357867240906,10
0.0005,0.0005,0.0005,4364,,,,
,,,4364,-137.2259979248047,0.23022373020648956,0.5940917134284973,10
0.0005,0.0005,0.0005,4369,,,,
,,,4369,-135.33880615234375,0.21448703110218048,0.5757752060890198,10
0.0005,0.0005,0.0005,4374,,,,
,,,4374,-111.42210388183594,0.2278139591217041,0.5974957346916199,10
0.0005,0.0005,0.0005,4379,,,,
,,,4379,-187.00526428222656,0.216239795088768,0.5972375273704529,10
